
Save date(yyyy-MM-dd HH:mm:ss): 2023-05-01 15:10:53 / Application Release: VAG DPF v.3.28.12 / Log Format: 1.3
Time (ms)	Soot Mass Calc. (g)	Regen. Duration (min)	Distance Since Last Regen. (km)	Time Since Last Regen. (min)	Oil Ash Residue (g)	Low Press. EGR Closing (%)	DPF Input Gas Temp. (°C)	DPF Surface Temp. (°C)	Nox sulfur charge (g)	Post injection 1 (mg/str)	Post injection 2 (mg/str)	Post injection 3 (mg/str)	Distance driven (km)	
1682944421408	5.21	0	52	32	47.13	55	274	264	1.56	0.00	0.00	1.98	196174	
1682944422056	5.21	0	52	32	47.13	55	273	264	1.56	0.00	0.00	1.98	196174	
1682944422860	5.21	0	52	32	47.13	55	273	264	1.56	0.00	0.00	1.98	196174	
1682944423654	5.21	0	52	32	47.13	55	273	264	1.56	0.00	0.00	1.99	196174	
1682944424308	5.21	0	52	32	47.13	55	274	264	1.56	0.00	0.00	1.99	196174	
1682944424959	5.21	0	52	32	47.13	55	274	264	1.56	0.00	0.00	1.99	196174	
1682944425639	5.21	0	52	32	47.13	56	274	264	1.56	0.00	0.00	1.99	196174	
1682944426294	5.21	0	52	32	47.13	55	275	264	1.56	0.00	0.00	1.99	196174	
1682944426958	5.21	0	52	32	47.13	55	275	264	1.56	0.00	0.00	1.99	196174	
1682944427608	5.21	0	52	32	47.13	55	275	263	1.56	0.00	0.00	1.99	196174	
1682944428284	5.21	0	52	32	47.13	55	274	263	1.56	0.00	0.00	1.99	196174	
1682944428974	5.21	0	52	32	47.13	55	274	263	1.56	0.00	0.00	1.97	196174	
1682944429665	5.21	0	52	32	47.13	54	274	263	1.56	0.00	0.00	1.97	196174	
1682944430364	5.21	0	52	32	47.13	54	274	263	1.56	0.00	0.00	1.97	196174	
1682944431034	5.21	0	52	32	47.13	54	274	263	1.56	0.00	0.00	1.96	196174	
1682944431732	5.22	0	52	32	47.13	54	275	263	1.56	0.00	0.00	1.96	196174	
1682944432422	5.22	0	52	33	47.13	54	275	263	1.56	0.00	0.00	1.96	196174	
1682944433099	5.22	0	52	33	47.13	54	275	263	1.56	0.00	0.00	1.96	196174	
1682944433748	5.22	0	52	33	47.13	54	275	263	1.56	0.00	0.00	1.98	196174	
1682944434417	5.22	0	52	33	47.13	55	275	263	1.56	0.00	0.00	2.00	196174	
1682944435069	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196174	
1682944435720	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196174	
1682944436369	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196174	
1682944437038	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196174	
1682944437688	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196174	
1682944438334	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196175	
1682944438989	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196175	
1682944439669	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196175	
1682944440319	5.22	0	52	33	47.13	58	275	263	1.56	0.00	0.00	2.00	196175	
